aid,institution_id,from_institution_id,from_oid,from_name,from_ranking,from_latitude,from_longitude,aid,postype,job_inst,institution_id,to_institution_id,to_oid,startdate,to_rank,to_latitude,to_longitude
26191,19357,339,394,"University of Chicago - Economics",2,41.7899222,-87.5973383,26191,1,"texas a&m university",19378,513,596,2016-07-01,31,30.5975452,-96.3526833
26748,19357,339,394,"University of Chicago - Economics",2,41.7899222,-87.5973383,26748,NULL,"harvard university",19275,350,406,2016-07-01,1,42.376417,-71.1182727
29087,19357,339,394,"University of Chicago - Economics",2,41.7899222,-87.5973383,29087,1,"carnegie mellon university",19127,158,522,2017-07-01,51,40.4410936,-79.9422009
29555,19357,339,394,"University of Chicago - Economics",2,41.7899222,-87.5973383,29555,1,"peking university",19530,651,767,2017-07-01,63,40.039255,116.346939
29655,19357,339,394,"University of Chicago - Economics",2,41.7899222,-87.5973383,29655,1,mit,19238,311,361,2017-07-01,7,42.3606249,-71.0835567
29719,19357,339,394,"University of Chicago - Economics",2,41.7899222,-87.5973383,29719,1,"harvard university",19275,350,406,2017-07-01,1,42.376417,-71.1182727
29729,19357,339,394,"University of Chicago - Economics",2,41.7899222,-87.5973383,29729,1,"columbia university",19007,22,29,2017-07-01,10,40.8077151,-73.9596015
29731,19357,339,394,"University of Chicago - Economics",2,41.7899222,-87.5973383,29731,1,"northwestern university",19003,18,25,2017-07-01,12,42.0571538,-87.6716364
29732,19357,339,394,"University of Chicago - Economics",2,41.7899222,-87.5973383,29732,1,"northwestern university",19003,18,25,2017-07-01,12,42.0571538,-87.6716364
30196,19357,339,394,"University of Chicago - Economics",2,41.7899222,-87.5973383,30196,1,"hong kong university of science and technology",19812,68,1176,2017-07-01,66,22.3363998,114.2654655
38030,19357,339,394,"University of Chicago - Economics",2,41.7899222,-87.5973383,38030,1,"University of British Columbia",19030,57,631,2018-01-01,47,49.2648239,-123.2537939
38265,19357,339,394,"University of Chicago - Economics",2,41.7899222,-87.5973383,38265,6,princeton,19622,747,886,2018-07-01,13,40.3490675,-74.6555328
26308,19527,649,765,"Stockholm School of Economics - Dept. of Economics",93,59.3417181,18.0570142,26308,1,"university of toronto",19013,32,40,2016-07-01,19,43.6660209,-79.3998235
26787,19527,649,765,"Stockholm School of Economics - Dept. of Economics",93,59.3417181,18.0570142,26787,1,"singapore management university",20255,1089,1347,2017-07-01,64,1.297537,103.8489704
24659,19005,21,28,"Brown University - Economics",66,41.8271921,-71.4043861,24659,1,"boston university",19374,29,37,2016-07-01,30,42.3509108,-71.1054953
27703,19005,21,28,"Brown University - Economics",66,41.8271921,-71.4043861,27703,1,"columbia university",19007,22,29,2017-07-01,10,40.8077151,-73.9596015
22803,19047,73,85,"University of Wisconsin-Madison - Economics",31,43.0765006,-89.4052976,22803,1,"shanghai university of finance and economics",20251,1067,1306,2016-07-01,56,31.306911,121.496763
23677,19047,73,85,"University of Wisconsin-Madison - Economics",31,43.0765006,-89.4052976,23677,1,"university of washington",19068,91,105,2016-07-01,69,47.6571109,-122.3083677
24494,19047,73,85,"University of Wisconsin-Madison - Economics",31,43.0765006,-89.4052976,24494,1,sha,20251,1067,1306,2016-07-01,56,31.306911,121.496763
24495,19047,73,85,"University of Wisconsin-Madison - Economics",31,43.0765006,-89.4052976,24495,NULL,"university of california los angeles",21842,6,36,2016-07-01,20,34.068921,-118.4451811
24637,19047,73,85,"University of Wisconsin-Madison - Economics",31,43.0765006,-89.4052976,24637,1,"university of new south wales",19059,93,107,2016-07-01,58,-33.9167956,151.2295532
24878,19047,73,85,"University of Wisconsin-Madison - Economics",31,43.0765006,-89.4052976,24878,1,"university of wisconsin madison",19047,73,85,2016-07-01,31,43.0765006,-89.4052976
25574,19047,73,85,"University of Wisconsin-Madison - Economics",31,43.0765006,-89.4052976,25574,1,"shanghai university of finance and economics",20251,1067,1306,2016-07-01,56,31.306911,121.496763
25749,19047,73,85,"University of Wisconsin-Madison - Economics",31,43.0765006,-89.4052976,25749,1,"peking university",19530,651,767,2016-07-01,63,40.039255,116.346939
28168,19047,73,85,"University of Wisconsin-Madison - Economics",31,43.0765006,-89.4052976,28168,NULL,"university of notre dame",19084,104,119,2016-07-01,77,41.695579,-86.2378059
29533,19047,73,85,"University of Wisconsin-Madison - Economics",31,43.0765006,-89.4052976,29533,1,"peking university",19530,651,767,2017-07-01,63,40.039255,116.346939
25990,19253,326,376,"University of Lausanne, Switzerland - Faculty of Business and Economics (HEC), Department of Economics",88,46.5222371,6.5843318,25990,1,"universityÂ of new south wales",19059,93,107,2016-07-01,58,-33.9167956,151.2295532
26224,19253,326,376,"University of Lausanne, Switzerland - Faculty of Business and Economics (HEC), Department of Economics",88,46.5222371,6.5843318,26224,NULL,"universityÂ of zurich",19205,255,952,2016-07-01,26,47.3729108,8.550014
23960,19277,351,407,"London School of Economics and Political Science - Department of Economics",5,51.5136884,-0.1167007,23960,1,"northwestern university",19003,18,25,2016-07-01,12,42.0571538,-87.6716364
24210,19277,351,407,"London School of Economics and Political Science - Department of Economics",5,51.5136884,-0.1167007,24210,1,"university of essex",19284,366,428,2016-07-01,49,51.8777259,0.9472069
24243,19277,351,407,"London School of Economics and Political Science - Department of Economics",5,51.5136884,-0.1167007,24243,1,"duke university",19998,17,24,2016-07-01,15,36.0014258,-78.9382286
24486,19277,351,407,"London School of Economics and Political Science - Department of Economics",5,51.5136884,-0.1167007,24486,1,"hong kong university of science and technology",19812,68,1176,2016-07-01,66,22.3363998,114.2654655
24510,19277,351,407,"London School of Economics and Political Science - Department of Economics",5,51.5136884,-0.1167007,24510,1,"stockholm university",19322,433,500,2017-07-01,71,59.3621737,18.057831
24606,19277,351,407,"London School of Economics and Political Science - Department of Economics",5,51.5136884,-0.1167007,24606,NULL,"london school of economics",19430,564,660,2016-07-01,98,51.5261552,-0.160668
25188,19277,351,407,"London School of Economics and Political Science - Department of Economics",5,51.5136884,-0.1167007,25188,1,"university of toronto",19013,32,40,2016-07-01,19,43.6660209,-79.3998235
25194,19277,351,407,"London School of Economics and Political Science - Department of Economics",5,51.5136884,-0.1167007,25194,1,"columbia university",19007,22,29,2016-07-01,10,40.8077151,-73.9596015
26029,19277,351,407,"London School of Economics and Political Science - Department of Economics",5,51.5136884,-0.1167007,26029,1,"stanford university",19051,78,92,2016-07-01,3,37.4284807,-122.1658358
27808,19277,351,407,"London School of Economics and Political Science - Department of Economics",5,51.5136884,-0.1167007,27808,NULL,"harvard university",19275,350,406,2016-07-01,1,42.376417,-71.1182727
28043,19277,351,407,"London School of Economics and Political Science - Department of Economics",5,51.5136884,-0.1167007,28043,1,"university of british columbia",19028,57,67,2017-07-01,47,49.271064,-123.250418
28327,19277,351,407,"London School of Economics and Political Science - Department of Economics",5,51.5136884,-0.1167007,28327,1,"university of virginia",19043,70,83,2017-07-01,57,38.034837,-78.5064309
28390,19277,351,407,"London School of Economics and Political Science - Department of Economics",5,51.5136884,-0.1167007,28390,1,"harvard university",19275,350,406,2017-07-01,1,42.376417,-71.1182727
29626,19277,351,407,"London School of Economics and Political Science - Department of Economics",5,51.5136884,-0.1167007,29626,NULL,"london school of economics",19430,564,660,2016-07-01,98,51.5261552,-0.160668
30349,19277,351,407,"London School of Economics and Political Science - Department of Economics",5,51.5136884,-0.1167007,30349,1,"university of chicago",19357,339,394,2017-07-01,2,41.7899222,-87.5973383
39027,19277,351,407,"London School of Economics and Political Science - Department of Economics",5,51.5136884,-0.1167007,39027,1,"Stockholm University",19527,649,765,2018-09-01,93,59.3417181,18.0570142
23477,19007,22,29,"Columbia University - Economics",10,40.8077151,-73.9596015,23477,1,"university of copenhagen",19633,761,902,2016-07-01,53,55.6878461,12.5696519
24253,19007,22,29,"Columbia University - Economics",10,40.8077151,-73.9596015,24253,1,"university of warwick",19097,124,143,2017-07-01,33,52.3810194,-1.5630489
25095,19007,22,29,"Columbia University - Economics",10,40.8077151,-73.9596015,25095,1,"duke university",19998,17,24,2016-07-01,15,36.0014258,-78.9382286
25102,19007,22,29,"Columbia University - Economics",10,40.8077151,-73.9596015,25102,1,"texas a&m university",19378,513,596,2016-07-01,31,30.5975452,-96.3526833
25663,19007,22,29,"Columbia University - Economics",10,40.8077151,-73.9596015,25663,1,"michigan state university",19809,33,41,2016-07-01,73,42.7323099,-84.4790719
26072,19007,22,29,"Columbia University - Economics",10,40.8077151,-73.9596015,26072,1,"stanford university",19051,78,92,2016-07-01,3,37.4284807,-122.1658358
28617,19007,22,29,"Columbia University - Economics",10,40.8077151,-73.9596015,28617,NULL,"columbia university",19007,22,29,2016-07-01,10,40.8077151,-73.9596015
28799,19007,22,29,"Columbia University - Economics",10,40.8077151,-73.9596015,28799,1,"johns hopkins university",19019,40,49,2017-07-01,66,39.3251692,-76.6227679
29428,19007,22,29,"Columbia University - Economics",10,40.8077151,-73.9596015,29428,1,"george washington university",19306,411,476,2017-07-01,84,38.8985287,-77.0474064
33083,19007,22,29,"Columbia University - Economics",10,40.8077151,-73.9596015,33083,1,"Princeton University",19622,747,886,2018-09-01,13,40.3490675,-74.6555328
33965,19007,22,29,"Columbia University - Economics",10,40.8077151,-73.9596015,33965,1,"ILR School",19823,361,603,2017-01-01,18,42.4473742,-76.4822234
38029,19007,22,29,"Columbia University - Economics",10,40.8077151,-73.9596015,38029,1,"Carnegie Mellon University",19127,158,522,2018-07-01,51,40.4410936,-79.9422009
11857,19049,74,177,"Purdue University - Economics",93,40.4236941,-86.9110578,11857,1,"purdue university",19048,74,86,2017-07-01,93,40.4236941,-86.9110578
25024,19049,74,177,"Purdue University - Economics",93,40.4236941,-86.9110578,25024,NULL,"university of chicago",19357,339,394,2016-07-01,2,41.7899222,-87.5973383
28584,19049,74,177,"Purdue University - Economics",93,40.4236941,-86.9110578,28584,NULL,"purdue university",19048,74,86,2016-07-01,93,40.4236941,-86.9110578
23566,19374,29,37,"Boston University - Economics",30,42.3509108,-71.1054953,23566,NULL,"hebrew university",19736,866,1042,2016-07-01,79,31.7942804,35.2429186
25783,19374,29,37,"Boston University - Economics",30,42.3509108,-71.1054953,25783,1,"pennsylvania stateÂ university",19102,134,154,2016-07-01,79,40.797324,-77.868361
25922,19374,29,37,"Boston University - Economics",30,42.3509108,-71.1054953,25922,1,"peking university",19530,651,767,2017-07-01,63,40.039255,116.346939
28639,19374,29,37,"Boston University - Economics",30,42.3509108,-71.1054953,28639,1,"university of southern california",19231,125,354,2017-07-01,51,34.0223519,-118.285117
30191,19374,29,37,"Boston University - Economics",30,42.3509108,-71.1054953,30191,1,"shanghai university of finance and economics",20251,1067,1306,2017-07-01,56,31.306911,121.496763
37369,19374,29,37,"Boston University - Economics",30,42.3509108,-71.1054953,37369,1,"Tilburg University",19439,573,1192,2018-01-01,22,51.5631406,5.0419736
19384,19134,161,189,"University of Rochester, William E. Simon School - Economics and Management",81,43.1305531,-77.6260033,19384,1,"University of Bristol",19414,542,633,2018-09-01,100,51.4600545,-2.6049023
23733,19134,161,189,"University of Rochester, William E. Simon School - Economics and Management",81,43.1305531,-77.6260033,23733,1,"georgetown university",19062,85,99,2016-07-01,60,38.9089853,-77.0734746
27823,19134,161,189,"University of Rochester, William E. Simon School - Economics and Management",81,43.1305531,-77.6260033,27823,1,"university of toronto",19013,32,40,2017-07-01,19,43.6660209,-79.3998235
29032,19134,161,189,"University of Rochester, William E. Simon School - Economics and Management",81,43.1305531,-77.6260033,29032,NULL,"hebrew university of jerusalem",19736,866,1042,2016-07-01,79,31.7942804,35.2429186
27603,19068,91,105,"University of Washington - Department of Economics",69,47.6571109,-122.3083677,27603,1,"hong kong university of science and technology",19812,68,1176,2017-07-01,66,22.3363998,114.2654655
24078,19043,70,83,"University of Virginia - Economics",57,38.034837,-78.5064309,24078,1,"arizona state university",19900,370,432,2016-07-01,72,33.4166016,-111.9341819
24939,19043,70,83,"University of Virginia - Economics",57,38.034837,-78.5064309,24939,1,"texas a&m university",19378,513,596,2016-07-01,31,30.5975452,-96.3526833
37836,19043,70,83,"University of Virginia - Economics",57,38.034837,-78.5064309,37836,1,"Cornell University",19386,361,1174,2018-07-01,18,42.4534492,-76.4735027
4373,19861,994,1217,"Erasmus University Rotterdam - Econometric Institute",40,51.91752,4.525585,4373,1,"Erasmus University Rotterdam",19861,994,1217,2010-10-01,40,51.91752,4.525585
24691,19861,994,1217,"Erasmus University Rotterdam - Econometric Institute",40,51.91752,4.525585,24691,1,"shanghai university of finance and economics",20251,1067,1306,2016-07-01,56,31.306911,121.496763
26765,19861,994,1217,"Erasmus University Rotterdam - Econometric Institute",40,51.91752,4.525585,26765,NULL,"bocconi university",19163,189,220,2016-07-01,25,45.4488022,9.1898607
25111,19306,411,476,"George Washington University - Department of Economics",84,38.8985287,-77.0474064,25111,NULL,"george washington university",19306,411,476,2016-07-01,84,38.8985287,-77.0474064
21751,19318,465,499,"The Ohio State University - Economics",60,40.0017935,-83.0093428,21751,1,"maastricht university",19147,59,212,2016-07-01,46,50.8471373,5.6867065
24971,19318,465,499,"The Ohio State University - Economics",60,40.0017935,-83.0093428,24971,1,"university of mannheim",19139,175,204,2016-07-01,35,49.4829556,8.461786
19366,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,19366,1,"Pennsylvania State University",19102,134,154,2016-01-01,79,40.797324,-77.868361
23727,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,23727,6,"University of Chicago",19357,339,394,2015-01-01,2,41.7899222,-87.5973383
23813,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,23813,NULL,"harvard university",19275,350,406,2016-07-01,1,42.376417,-71.1182727
23848,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,23848,1,"Boston College",19240,312,362,2015-01-01,69,42.3362748,-71.168524
23870,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,23870,NULL,"new york university",19470,144,167,2016-07-01,9,40.7290047,-73.9951385
23886,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,23886,1,"johns hopkins university",19019,40,49,2016-07-01,66,39.3251692,-76.6227679
23915,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,23915,1,"London School of Economics",19277,351,407,2015-01-01,5,51.5136884,-0.1167007
24592,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,24592,1,"university of notre dame",19084,104,119,2016-07-01,77,41.695579,-86.2378059
24721,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,24721,1,"new york university",19470,144,167,2016-07-01,9,40.7290047,-73.9951385
24894,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,24894,1,"universityÂ of toronto",19013,32,40,2016-07-01,19,43.6660209,-79.3998235
25200,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,25200,1,"new york university",19470,144,167,2016-07-01,9,40.7290047,-73.9951385
26141,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,26141,1,"michigan stateÂ university",19809,33,41,2016-07-01,73,42.7323099,-84.4790719
27210,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,27210,1,yaleÂ university,19217,290,336,2016-07-01,11,41.3138919,-72.9240345
27305,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,27305,1,dartmouth,19376,510,593,2019-07-01,83,43.7058278,-72.2899576
27404,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,27404,1,mit,19238,311,361,2017-07-01,7,42.3606249,-71.0835567
27633,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,27633,NULL,"brown university",19005,21,28,2016-07-01,66,41.8271921,-71.4043861
28099,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,28099,1,"boston university",19374,29,37,2017-07-01,30,42.3509108,-71.1054953
28133,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,28133,1,"university of washington",19068,91,105,2017-07-01,69,47.6571109,-122.3083677
28134,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,28134,1,"yale university",19217,290,336,2017-07-01,11,41.3138919,-72.9240345
28139,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,28139,1,"university of zurich ",19205,255,952,2017-07-01,26,47.3729108,8.550014
28280,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,28280,1,"princeton university",19622,747,886,2017-07-01,13,40.3490675,-74.6555328
28579,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,28579,1,"university of pennsylvania",19104,137,157,2017-07-01,6,39.953339,-75.194527
28978,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,28978,1,"university of pennsylvania",19104,137,157,2017-07-01,6,39.953339,-75.194527
29319,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,29319,1,"northwestern university",19003,18,25,2017-07-01,12,42.0571538,-87.6716364
29762,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,29762,1,"university of michigan",19133,2,1390,2017-01-01,14,42.2773424,-83.7365984
30087,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,30087,1,"university of chicago",19357,339,394,2017-07-01,2,41.7899222,-87.5973383
30255,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,30255,1,"university of chicago",19357,339,394,2017-07-01,2,41.7899222,-87.5973383
30538,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,30538,1,"yale university",19217,290,336,2017-07-01,11,41.3138919,-72.9240345
31038,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,31038,1,"columbia university",19007,22,29,2017-07-01,10,40.8077151,-73.9596015
36641,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,36641,1,"the University of Michigan",19132,2,1351,2018-01-01,14,42.2722976,-83.7403873
37667,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,37667,6,princeton,19622,747,886,2018-01-07,13,40.3490675,-74.6555328
38197,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,38197,1,"University of Michigan",19132,2,1351,2018-09-01,14,42.2722976,-83.7403873
38492,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,38492,1,"berkeley haas",19220,296,343,2018-01-07,4,37.871558,-122.2537809
38645,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,38645,1,"Cornell University",19386,361,1174,2018-09-01,18,42.4534492,-76.4735027
38667,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,38667,6,harvard,19275,350,406,2018-07-01,1,42.376417,-71.1182727
24928,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,24928,7,"harvard university",19275,350,406,2016-07-01,1,42.376417,-71.1182727
26158,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,26158,1,mit,19238,311,361,2016-07-01,7,42.3606249,-71.0835567
26235,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,26235,1,"University of Zurich",19205,255,952,2016-01-01,26,47.3729108,8.550014
29311,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,29311,1,"university of chicago",19357,339,394,2017-07-01,2,41.7899222,-87.5973383
29959,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,29959,1,"london school of economics",19430,564,660,2017-07-01,98,51.5261552,-0.160668
33548,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,33548,1,"Boston College",19240,312,362,2018-07-01,69,42.3362748,-71.168524
37751,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,37751,6,chicago,19357,339,394,2015-07-01,2,41.7899222,-87.5973383
28060,19013,32,40,"University of Toronto - Economics",19,43.6660209,-79.3998235,28060,1,"shanghai university of finance and economics",20251,1067,1306,2017-07-01,56,31.306911,121.496763
28417,19013,32,40,"University of Toronto - Economics",19,43.6660209,-79.3998235,28417,1,,20251,1067,1306,2016-07-01,56,31.306911,121.496763
29669,19013,32,40,"University of Toronto - Economics",19,43.6660209,-79.3998235,29669,1,"university of michigan",19128,2,186,2017-07-01,14,42.2738566,-83.7375824
31021,19013,32,40,"University of Toronto - Economics",19,43.6660209,-79.3998235,31021,1,"shanghai university of finance and economics",20251,1067,1306,2017-07-01,56,31.306911,121.496763
33650,19013,32,40,"University of Toronto - Economics",19,43.6660209,-79.3998235,33650,1,"New York University",19470,144,167,2017-09-01,9,40.7290047,-73.9951385
33795,19013,32,40,"University of Toronto - Economics",19,43.6660209,-79.3998235,33795,1,"University of Notre Dame",19084,104,119,2017-09-01,77,41.695579,-86.2378059
25333,19186,61,72,"VU University Amsterdam - Department of Econometrics and Operations Research",35,52.3337568,4.8657199,25333,1,"university of gothenburg",19757,894,1077,2016-07-01,100,0,0
1996,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,1996,1,"University of Mannheim",19139,175,204,2004-09-01,35,49.4829556,8.461786
2858,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,2858,1,"Tilburg University",19438,573,669,2009-09-01,22,51.5627987,5.042274
10402,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,10402,0,"University of Munich",19568,686,811,2016-09-01,29,48.1515559,11.582846
10423,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,10423,1,"University of Southern California",19231,125,354,2014-08-01,51,34.0223519,-118.285117
13815,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,13815,1,"Stockholm University",19040,69,80,2010-09-01,71,59.3621737,18.057831
14413,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,14413,1,"Warwick Business School",19098,124,1356,2014-09-01,33,52.3823554,-1.5656233
15865,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,15865,1,"Tilburg University",19439,573,1192,2013-10-01,22,51.5631406,5.0419736
17148,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,17148,1,"University of Bonn",19844,184,1206,2013-07-01,22,50.7296676,7.107807
18198,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,18198,3,"University of Mannheim",19139,175,204,2017-08-01,35,49.4829556,8.461786
20419,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,20419,6,"University of Mannheim",19139,175,204,2016-04-01,35,49.4829556,8.461786
21840,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,21840,1,"Vrije Universiteit Amsterdam",19187,61,250,2014-09-01,35,52.3342671,4.8669632
24477,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,24477,1,"university of gothenburg",19757,894,1077,2016-07-01,100,0,0
26068,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,26068,6,"University of Mannheim",19139,175,204,2013-09-01,35,49.4829556,8.461786
28352,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,28352,1,"university of essex",19284,366,428,2017-07-01,49,51.8777259,0.9472069
30146,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,30146,NULL,"university of mannheim",19139,175,204,2016-07-01,35,49.4829556,8.461786
32361,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,32361,1,"University of Vienna",19343,254,532,2017-09-01,76,48.2194309,16.3678345
34122,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,34122,1,"University of Vienna",19343,254,532,2018-09-01,76,48.2194309,16.3678345
34268,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,34268,1,"Hong Kong University",19812,68,1176,2010-09-01,66,22.3363998,114.2654655
34738,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,34738,6,"University of Vienna",19345,254,680,2014-09-01,76,35.9108025,-79.051308
36631,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,36631,1,"Ludwig Maximilian University of Munich",19568,686,811,2018-09-01,29,48.1515559,11.582846
36642,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,36642,6," Toulouse School of Economics",19138,86,203,2018-09-01,21,43.6067724,1.4371122
36648,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,36648,6,"Toulouse School of Economics",19138,86,203,2018-09-01,21,43.6067724,1.4371122
39330,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,39330,6,"University of Mannheim",19139,175,204,2012-09-01,35,49.4829556,8.461786
40826,19139,175,204,"University of Mannheim - Department of Economics",35,49.4829556,8.461786,40826,1,"Stockholm University",19040,69,80,2010-09-01,71,59.3621737,18.057831
26316,19231,125,354,"University of Southern California - Department of Economics",51,34.0223519,-118.285117,26316,1,"shanghai university of finance andÂ economics",20251,1067,1306,2016-07-01,56,31.306911,121.496763
24523,19046,72,84,"Washington University in St. Louis - Department of Economics",84,38.648238,-90.3048746,24523,1,"singapore management university",20255,1089,1347,2016-07-01,64,1.297537,103.8489704
28461,19046,72,84,"Washington University in St. Louis - Department of Economics",84,38.648238,-90.3048746,28461,1,"university of sydney",19454,589,688,2017-07-01,100,-33.8853411,151.1852555
23458,19040,69,80,"Institute for International Economic Studies - Stockholm University",71,59.3621737,18.057831,23458,1,"university of british columbia",19028,57,67,2016-07-01,47,49.271064,-123.250418
28039,19322,433,500,"Stockholm University - Economics",71,59.3621737,18.057831,28039,NULL,"stockholm university",19322,433,500,2016-07-01,71,59.3621737,18.057831
25066,19357,339,394,"University of Chicago - Economics",2,41.7899222,-87.5973383,25066,NULL,"northwestern university",19003,18,25,2016-07-01,12,42.0571538,-87.6716364
25268,19357,339,394,"University of Chicago - Economics",2,41.7899222,-87.5973383,25268,1,"universityÂ of notre dame",19084,104,119,2016-07-01,77,41.695579,-86.2378059
33378,19357,339,394,"University of Chicago - Economics",2,41.7899222,-87.5973383,33378,1,"University of maryland",18997,13,20,2017-09-01,24,38.9847953,-76.9440122
34430,19357,339,394,"University of Chicago - Economics",2,41.7899222,-87.5973383,34430,1,"Yale university ",19217,290,336,2018-01-01,11,41.3138919,-72.9240345
37941,19357,339,394,"University of Chicago - Economics",2,41.7899222,-87.5973383,37941,1," Toulouse School of Economics",19138,86,203,2018-09-01,21,43.6067724,1.4371122
28759,19414,542,633,"University of Bristol - Department of Economics",100,51.4600545,-2.6049023,28759,NULL,"tolouse school of economics",19138,86,203,2016-07-01,21,43.6067724,1.4371122
23957,19051,78,92,"Stanford University - Department of Economics",3,37.4284807,-122.1658358,23957,1,"washington university in st. louisis",19046,72,84,2016-07-01,84,38.648238,-90.3048746
24110,19096,120,1203,"University of Cambridge - UNIVERSITY OF CAMBRIDGE",42,52.2042666,0.1149085,24110,NULL,"oxford university",19155,186,693,2016-07-01,8,51.7527214,-1.2624309
519,19622,747,886,"Princeton University - Economics",13,40.3490675,-74.6555328,519,7,"Columbia University",19007,22,29,2008-07-01,10,40.8077151,-73.9596015
2029,19622,747,886,"Princeton University - Economics",13,40.3490675,-74.6555328,2029,2,"University of Oxford ",20578,874,1050,2013-01-01,8,51.7535674,-1.2684111
2036,19622,747,886,"Princeton University - Economics",13,40.3490675,-74.6555328,2036,1,MIT,19238,311,361,2009-01-01,7,42.3606249,-71.0835567
2267,19622,747,886,"Princeton University - Economics",13,40.3490675,-74.6555328,2267,1,"Texas A&M University",19378,513,596,2009-08-01,31,30.5975452,-96.3526833
4385,19622,747,886,"Princeton University - Economics",13,40.3490675,-74.6555328,4385,7,"The Hebrew University of Jerusalem",19736,866,1042,2010-07-01,79,31.7942804,35.2429186
7435,19622,747,886,"Princeton University - Economics",13,40.3490675,-74.6555328,7435,15,"Singapore Management University",20255,1089,1347,2005-01-01,64,1.297537,103.8489704
